key,tangram_A,tangram_B,ori_pre,ori_post,controlled_thread,ada_pre_sim,ada_post_sim,clip_pre_sim,clip_post_sim,sbert_pre_sim,sbert_post_sim,pre_sim,post_sim,gt,eq,lt,human_judgement,ada_diff,clip_diff,sbert_diff
fJXmBEAisJikfujW6-page4-47-page2-139,page4-47.svg,page2-139.svg,a man praying | animal facing left,person praying | dog sitting u,False,0.8005344271659851,0.7867567539215088,-0.029669366776943207,0.05007054656744003,0.039774589240550995,0.2619655430316925,0.78935307264328,0.7881096601486206,0.0,0.0,1.0,-1.0,0.013777673244476318,-0.07973991334438324,-0.2221909537911415
fJXmBEAisJikfujW6-page2-157-page6-207,page2-157.svg,page6-207.svg,arrow pointing up | an up arrow,arrow pointing up | up arrow,True,0.9241057634353638,0.911408543586731,0.7122653722763062,0.7023791670799255,0.7969275116920471,0.8090751767158508,0.893329918384552,0.8934670686721802,0.0,0.0,1.0,-1.0,0.012697219848632812,0.009886205196380615,-0.012147665023803711
fJXmBEAisJikfujW6-page4-30-page4-90,page4-30.svg,page4-90.svg,a oerson sitting down | person standing next to a door,person sitting down and facing left | man sitting in bed headboard on right,True,0.8420251607894897,0.8750886917114258,-0.017930928617715836,0.4049653708934784,0.26178136467933655,0.4872191548347473,0.8363922834396362,0.8230169415473938,0.0,0.0,1.0,-1.0,-0.033063530921936035,-0.42289629951119423,-0.22543779015541077
fJXmBEAisJikfujW6-page5-122-page2-39,page5-122.svg,page2-39.svg,a ship that is tilted up to the left | snake facing left,boat tilted left | snake facing left,False,0.8267884254455566,0.8390309810638428,0.05152490362524986,0.05760790407657623,0.32132861018180847,0.3181907832622528,0.7857205271720886,0.8026750683784485,0.0,1.0,0.0,0.0,-0.012242555618286133,-0.00608300045132637,0.003137826919555664
fJXmBEAisJikfujW6-page7-107-page7-133,page7-107.svg,page7-133.svg,"a face pointing left large eye | a seven sided shape, all black with a diagonal line on the",head facing left | solid black shape with a v in the top,False,0.8010182976722717,0.7960189580917358,0.09623695909976959,0.20586396753787994,0.22192202508449554,0.1880018264055252,0.7878779172897339,0.7556470632553101,0.0,1.0,0.0,0.0,0.004999339580535889,-0.10962700843811035,0.03392019867897034
fJXmBEAisJikfujW6-page2-137-page4-188,page2-137.svg,page4-188.svg,an oil can | rectangle with slide out of the right,oil can with the spout facing right | solid block handle on right,False,0.7406306862831116,0.8395136594772339,0.032483987510204315,0.2602871358394623,0.110103540122509,0.43697163462638855,0.7363772392272949,0.8262804746627808,0.0,1.0,0.0,0.0,-0.09888297319412231,-0.22780314832925797,-0.32686809450387955
fJXmBEAisJikfujW6-page7-254-page8-244,page7-254.svg,page8-244.svg,boat facing vertically down | a horse sitting down,boat pointing down | horse sitting down,True,0.8239052891731262,0.8405860066413879,-0.054813090711832047,-0.013375227339565754,0.23014385998249054,0.34284693002700806,0.7944604754447937,0.7797576785087585,0.0,1.0,0.0,0.0,-0.01668071746826172,-0.04143786337226629,-0.11270307004451752
fJXmBEAisJikfujW6-page7-145-page7-106,page7-145.svg,page7-106.svg,"chicken facing right | a seven sided shape, all black, with a white triangle on the left",chicken sitting down facing right | solid black shape with a straight line at the top,True,0.8152496814727783,0.8044159412384033,0.1101367399096489,0.03230833634734154,0.264496773481369,0.2469596266746521,0.78569096326828,0.7739632725715637,0.0,0.0,1.0,-1.0,0.010833740234375,0.07782840356230736,0.01753714680671692
fJXmBEAisJikfujW6-page4-16-page6-172,page4-16.svg,page6-172.svg,a person walking | cat with tail facing right,man walking right but with a tail | cat with tail facing right,False,0.7999860048294067,0.8724063634872437,0.07529143244028091,0.3253907263278961,0.16188916563987732,0.48139357566833496,0.7700284719467163,0.8364853858947754,1.0,0.0,1.0,,-0.07242035865783691,-0.2500992938876152,-0.31950441002845764
4hmZ623FgZuH3A2gD-page6-240-page6-240,page6-240.svg,page6-240.svg,hands to the right | has a square at the top and long retangle under that,square on top | square on top long piece in the middle and angle at the bottom,True,0.7648581862449646,0.8990244269371033,0.14885112643241882,0.7299409508705139,0.19354672729969025,0.779693603515625,0.7636342644691467,0.8351002931594849,0.0,0.0,1.0,-1.0,-0.13416624069213867,-0.5810898244380951,-0.5861468762159348
4hmZ623FgZuH3A2gD-page3-168-page4-147,page3-168.svg,page4-147.svg,it has a square on top  with a long square d | tower,pipe with points on both sides | left and right spikes on top followed by a square and a long tube going down,False,0.7858752608299255,0.8320847153663635,0.1143505647778511,0.3309698700904846,0.2976260781288147,0.31151288747787476,0.7611446976661682,0.8012208342552185,1.0,0.0,0.0,1.0,-0.04620945453643799,-0.21661930531263351,-0.013886809349060059
4hmZ623FgZuH3A2gD-page5-185-page1-116,page5-185.svg,page1-116.svg,a dimond on the top | lamp post,diamond with a square body | square at the bottom long pipe in the middle,True,0.7862721681594849,0.8196992874145508,0.18252718448638916,0.21419306099414825,0.3477541208267212,0.3581767678260803,0.7757920026779175,0.7895448207855225,0.0,0.0,1.0,-1.0,-0.03342711925506592,-0.031665876507759094,-0.01042264699935913
4hmZ623FgZuH3A2gD-page1-182-page1-149,page1-182.svg,page1-149.svg,hookah pipe | a thread spool,pipe with spikes we just did | a spool with funnel in the top of it,True,0.7688816785812378,0.8185751438140869,0.17113202810287476,0.20546390116214752,0.2236550897359848,0.4024103879928589,0.7692826390266418,0.8220250606536865,1.0,0.0,0.0,1.0,-0.04969346523284912,-0.034331873059272766,-0.17875529825687408
4hmZ623FgZuH3A2gD-page4-238-page6-202,page4-238.svg,page6-202.svg,a tulip with 2 trianglesat the bottom | futuristic structure,two points up  bottom is two traingles | a tower with a cross in the middle of it,True,0.7839904427528381,0.7944173812866211,0.1671600192785263,0.08135838061571121,0.1612938493490219,0.34838443994522095,0.7667996883392334,0.8243973255157471,0.0,0.0,1.0,-1.0,-0.010426938533782959,0.0858016386628151,-0.18709059059619904
4hmZ623FgZuH3A2gD-page8-46-page1-13,page8-46.svg,page1-13.svg,a rabbit going left | a kinfe,dog going left | top of a head with a point to the lift,False,0.7843262553215027,0.7690808773040771,-0.02179088443517685,-0.08120197802782059,0.10848350822925568,0.11376532912254333,0.7827330827713013,0.7446599006652832,0.0,1.0,0.0,0.0,0.015245378017425537,0.05941109359264374,-0.005281820893287659
4hmZ623FgZuH3A2gD-page4-157-page4-214,page4-157.svg,page4-214.svg,a building with a traingle | half of a helmet,traingle on top square body with two pointed legs | the right half of a helmet,True,0.771069347858429,0.8034037947654724,0.0911267101764679,0.15059615671634674,0.049353308975696564,0.16860519349575043,0.7838841080665588,0.7875142693519592,0.0,1.0,0.0,0.0,-0.03233444690704346,-0.059469446539878845,-0.11925188452005386
4hmZ623FgZuH3A2gD-page4-92-page5-87,page4-92.svg,page5-87.svg,chicken looking right | a duck walking,chicken looking right | a bird walking lift,False,0.840643584728241,0.8225509524345398,0.36537668108940125,0.13402697443962097,0.3088599145412445,0.3443466126918793,0.8025833368301392,0.81089186668396,0.0,1.0,0.0,0.0,0.018092632293701172,0.23134970664978027,-0.035486698150634766
4hmZ623FgZuH3A2gD-page3-157-page3-41,page3-157.svg,page3-41.svg,floating diamond | a bat,diamond with 3 spikes at the bottom | a bat with two points,False,0.7801196575164795,0.7892130613327026,0.12368356436491013,0.24515263736248016,0.2882603108882904,0.3251858353614807,0.7716231346130371,0.7503200173377991,0.0,0.0,1.0,-1.0,-0.009093403816223145,-0.12146907299757004,-0.03692552447319031
4hmZ623FgZuH3A2gD-page8-204-page8-65,page8-204.svg,page8-65.svg,a swan on water | fox looking to the right,bird looking lift | a fox looking to the right head tilted,False,0.7854045629501343,0.8308533430099487,0.1391618847846985,0.1131569892168045,0.13279356062412262,0.4219101071357727,0.771154522895813,0.8251080513000488,0.0,0.0,1.0,-1.0,-0.04544878005981445,0.026004895567893982,-0.2891165465116501
t4yc5Zp2TSPejKwW8-page3-122-page5-220,page3-122.svg,page5-220.svg,it's a rocket ship with two upper fins and a symmetrical base | semetrical shape,"a rocket ship with two fins at the top and a split base, all vertically symettrical | shape",False,0.8168129324913025,0.7790428996086121,0.255038857460022,0.15416575968265533,0.2716873586177826,0.2587105333805084,0.8084055185317993,0.7710297107696533,0.0,1.0,0.0,0.0,0.03777003288269043,0.10087309777736664,0.01297682523727417
t4yc5Zp2TSPejKwW8-page6-83-page2-158,page6-83.svg,page2-158.svg,a dog facing left | an animal with its head bowed down to the right.,"bird shape looking  left | an animal, maybe a bird, with two feet facing the right with its head bowed down",True,0.8946585655212402,0.8743284344673157,0.4113779664039612,0.5118156671524048,0.6566630005836487,0.6276838779449463,0.7948868870735168,0.8516854047775269,0.0,1.0,0.0,0.0,0.02033013105392456,-0.1004377007484436,0.028979122638702393
t4yc5Zp2TSPejKwW8-page4-185-page7-125,page4-185.svg,page7-125.svg,a shape pointing to the left | i think it looks like,shape pointing right | minnesota pointing left,True,0.7934556603431702,0.8442091941833496,0.2242443859577179,0.5787527561187744,0.2479536235332489,0.5091164112091064,0.7754499316215515,0.7665558457374573,0.0,0.0,1.0,-1.0,-0.05075353384017944,-0.3545083701610565,-0.26116278767585754
t4yc5Zp2TSPejKwW8-page8-160-page9-20,page8-160.svg,page9-20.svg,the letter g. | the letter c,letter g | letter c,True,0.8992571234703064,0.9012949466705322,0.8238773345947266,0.8444026112556458,0.5500791668891907,0.5625975131988525,0.8928492069244385,0.9013330340385437,0.0,1.0,0.0,0.0,-0.00203782320022583,-0.02052527666091919,-0.012518346309661865
t4yc5Zp2TSPejKwW8-page6-73-page1-130,page6-73.svg,page1-130.svg,it's a square on top of a house on top of a rhomboid. | semetrical figure,"three stacked shape, square on top, middle shape pointing right, bottom shape pointing left | square on top vertical shape",False,0.8009082674980164,0.9139738082885742,-0.04765608534216881,0.49688607454299927,0.2252126932144165,0.676609218120575,0.8008301258087158,0.8554302453994751,0.0,1.0,0.0,0.0,-0.11306554079055786,-0.5445421598851681,-0.45139652490615845
t4yc5Zp2TSPejKwW8-page7-102-page7-229,page7-102.svg,page7-229.svg,it's a diamond on top of a stack of triangles. | an xmas tree,"it's a sideways square on top of a large triangle, and an upside down triangle at the base, all symmetrical | xmas tree",True,0.7923895716667175,0.7802973985671997,0.3343801200389862,0.03348378464579582,0.20345647633075714,0.09756331145763397,0.7696877717971802,0.7686406373977661,1.0,0.0,0.0,1.0,0.012092173099517822,0.3008963353931904,0.10589316487312317
t4yc5Zp2TSPejKwW8-page4-92-page5-87,page4-92.svg,page5-87.svg,a bird with a thick tail. | a bird facing the left,a bird facing right with a thick tail | bird shape looking left,False,0.865303099155426,0.8918460011482239,0.5133624076843262,0.5332794189453125,0.5718799829483032,0.6908475160598755,0.8698766827583313,0.8778440952301025,0.0,0.0,1.0,-1.0,-0.02654290199279785,-0.019917011260986328,-0.11896753311157227
t4yc5Zp2TSPejKwW8-page5-63-page5-63,page5-63.svg,page5-63.svg,pyramids | it's a parallelogram in front of a triangle arranged a mountain.,pyramids | pyramids,False,0.8204478025436401,0.9991328716278076,0.6212600469589233,1.0,0.47335129976272583,1.0,0.8193914890289307,0.9999980926513672,0.0,0.0,1.0,-1.0,-0.17868506908416748,-0.37873995304107666,-0.5266487002372742
t4yc5Zp2TSPejKwW8-page6-163-page8-157,page6-163.svg,page8-157.svg,vertical column | the letter l with a little tail pointing up.,vertical shape with a weird bottom | the letter l with a little extra pointing up,True,0.7891292572021484,0.8055675029754639,0.13666510581970215,0.3183714747428894,0.1862853765487671,0.21787004172801971,0.7634990215301514,0.7918463945388794,0.0,1.0,0.0,0.0,-0.01643824577331543,-0.18170636892318726,-0.031584665179252625
t4yc5Zp2TSPejKwW8-page8-63-page6-96,page8-63.svg,page6-96.svg,diagonal shape pointing to the right | it's a flying bird going up with two small triangles as wings and a square head.,a bird head down facing left | a bird flying up and to the left with a square head a two small triangle wings,False,0.8177289962768555,0.9165400862693787,0.32953351736068726,0.4036162197589874,0.3842141628265381,0.6831035017967224,0.8143064379692078,0.8864622712135315,0.0,0.0,1.0,-1.0,-0.0988110899925232,-0.07408270239830017,-0.2988893389701843
Zs2cbSHmvytSeDxbp-page7-233-page4-214,page7-233.svg,page4-214.svg,a man's head pointing to the left | horn,nose point left | trumpet horn,False,0.7934669852256775,0.7911489605903625,0.3115239143371582,0.19923989474773407,0.1921377182006836,0.19949644804000854,0.7893928289413452,0.778963565826416,0.0,1.0,0.0,0.0,0.0023180246353149414,0.11228401958942413,-0.007358729839324951
Zs2cbSHmvytSeDxbp-page5-246-page4-16,page5-246.svg,page4-16.svg,"a person | man walking, pointing left",person praying | man walking,False,0.8060563206672668,0.8359308838844299,0.30907559394836426,0.1301840841770172,0.33085116744041443,0.18814271688461304,0.7765828967094421,0.8283291459083557,0.0,0.0,1.0,-1.0,-0.029874563217163086,0.17889150977134705,0.1427084505558014
Zs2cbSHmvytSeDxbp-page4-192-page3-141,page4-192.svg,page3-141.svg,a sharp tool with a square on top | person with half leg,thin blade | the other person who is not walking,True,0.7775447964668274,0.7544785141944885,-0.004337386693805456,0.170643150806427,0.193083256483078,0.016366003081202507,0.7540746331214905,0.7836012244224548,0.0,1.0,0.0,0.0,0.023066282272338867,-0.17498053750023246,0.1767172534018755
Zs2cbSHmvytSeDxbp-page3-128-page3-128,page3-128.svg,page3-128.svg,"upside down cat | crown, flat top, 3 points down",upside down cat | cat upside down,False,0.8075312972068787,0.947927713394165,0.23304972052574158,0.9451872706413269,0.21518941223621368,0.9753221273422241,0.7674688696861267,0.8769676089286804,0.0,0.0,1.0,-1.0,-0.14039641618728638,-0.7121375501155853,-0.7601327151060104
Zs2cbSHmvytSeDxbp-page3-66-page6-121,page3-66.svg,page6-121.svg,cigarette | water faucet pointing right,cigarette | water faucet - pointing right,False,0.7397832870483398,0.7470450401306152,0.14135944843292236,0.15310585498809814,-0.056566592305898666,-0.057807113975286484,0.7397928833961487,0.7351442575454712,0.0,1.0,0.0,0.0,-0.007261753082275391,-0.011746406555175781,0.0012405216693878174
Zs2cbSHmvytSeDxbp-page4-233-page1-113,page4-233.svg,page1-113.svg,a vase with a wide top | seat,"vase - large flat top, small flat bottom | vase flat bottom",False,0.7799006700515747,0.9553095102310181,0.08509732037782669,0.8581786155700684,0.12882986664772034,0.8837628960609436,0.7773798704147339,0.9589506983757019,0.0,0.0,1.0,-1.0,-0.17540884017944336,-0.7730812951922417,-0.7549330294132233
Zs2cbSHmvytSeDxbp-page6-208-page7-127,page6-208.svg,page7-127.svg,boat | swan pointing to the left,cup with flat bottom and pourer thing on the left that is pointy | bird on water - point left,True,0.7861655354499817,0.8227722644805908,0.16036511957645416,0.2772727608680725,0.303638756275177,0.3270283341407776,0.7746410965919495,0.8040856122970581,0.0,0.0,1.0,-1.0,-0.03660672903060913,-0.11690764129161835,-0.023389577865600586
Zs2cbSHmvytSeDxbp-page1-105-page1-125,page1-105.svg,page1-125.svg,"ribbon 2 points pointing down, flat to | table","flat top, 2 points bottom | table",True,0.7595943212509155,0.7832799553871155,0.09814227372407913,0.20537446439266205,0.1183975487947464,0.2615981101989746,0.7665446996688843,0.7713080644607544,0.0,0.0,1.0,-1.0,-0.02368563413619995,-0.10723219066858292,-0.1432005614042282
Zs2cbSHmvytSeDxbp-page5-37-page7-145,page5-37.svg,page7-145.svg,"sticking out on left | sitting dog, pointing right",ladle | dog sitting - point right,True,0.8288847804069519,0.7674371600151062,-0.04729745164513588,0.08316594362258911,0.36412695050239563,0.13400430977344513,0.8026755452156067,0.7595898509025574,0.0,1.0,0.0,0.0,0.0614476203918457,-0.130463395267725,0.2301226407289505
Zs2cbSHmvytSeDxbp-page7-17-page3-124,page7-17.svg,page3-124.svg,"flat top, shoe bottom with heel | haedscarf","flat top, bottom a boot | head scarf a pharoah",True,0.7646608948707581,0.7603514194488525,0.009079704992473125,0.13887670636177063,0.12770535051822662,0.10937900841236115,0.783843994140625,0.7563959360122681,0.0,1.0,0.0,0.0,0.004309475421905518,-0.1297970013692975,0.01832634210586548
F2GkaqGEehkz6K6eg-page7-132-page9-12,page7-132.svg,page9-12.svg,"a 7 | a chimney at the left, with a small block at the bottom right pointing upwards diagonally","the 7 | chimney on the left, small sticking out bit bottom right",True,0.7761669754981995,0.7620968818664551,0.13003657758235931,0.1710454672574997,0.14817608892917633,0.0453520230948925,0.7506126761436462,0.7495350241661072,1.0,0.0,0.0,1.0,0.014070093631744385,-0.04100888967514038,0.10282406583428383
F2GkaqGEehkz6K6eg-page8-2-page7-39,page8-2.svg,page7-39.svg,it looks a bit a sail boat/swan with its head on the upper left side. | boat with an arrow pointing upwards,"looks a bit a swan, but head at the left this time | arrow pointing upwards",False,0.8699968457221985,0.8069928884506226,0.4356599450111389,-0.0028997836634516716,0.5760495066642761,0.30240684747695923,0.8543258309364319,0.7952935695648193,0.0,1.0,0.0,0.0,0.06300395727157593,0.4385597286745906,0.2736426591873169
F2GkaqGEehkz6K6eg-page3-71-page5-60,page3-71.svg,page5-60.svg,a long rectangle with a sloped sside a car | pyramid to the left and 2 other shapes next to it,"the most undetailed one there, sort of boat shape, with the deck on the left | pyramid to the left and 2 other shapes connected to it",True,0.8269017338752747,0.8115576505661011,0.274707168340683,0.29524561762809753,0.23827426135540009,0.3136504888534546,0.7983394265174866,0.7976707816123962,1.0,0.0,0.0,1.0,0.015344083309173584,-0.02053844928741455,-0.0753762274980545
F2GkaqGEehkz6K6eg-page2-4-page2-61,page2-4.svg,page2-61.svg,a statue/pillar with an upside down triangle at the top | a water pouring pot,a tower/pillar with an upside down triangle at the top | the other chimney one,False,0.789026141166687,0.7908132076263428,0.14672209322452545,0.47669926285743713,0.12629589438438416,0.3389565348625183,0.7463551163673401,0.7788995504379272,0.0,0.0,1.0,-1.0,-0.0017870664596557617,-0.3299771696329117,-0.21266064047813416
F2GkaqGEehkz6K6eg-page4-16-page6-172,page4-16.svg,page6-172.svg,a person with his left foot up | a person launching into the air (to the right) and farting (lol),man walking to the left | a man taking off to the right by farting (heh),False,0.8436547517776489,0.8605085611343384,0.2890283167362213,0.35725507140159607,0.40122321248054504,0.4270775318145752,0.7940845489501953,0.8251500129699707,0.0,1.0,0.0,0.0,-0.016853809356689453,-0.06822675466537476,-0.02585431933403015
F2GkaqGEehkz6K6eg-page5-89-page7-70,page5-89.svg,page7-70.svg,jetski | a sail boat shape with the sail on the right hand side,"a jet ski/ boat | weird shape, sort of a boat with the sail on its right",False,0.8112549185752869,0.8473854064941406,0.399221271276474,0.4620532989501953,0.16657178103923798,0.5220691561698914,0.7927414178848267,0.829670786857605,1.0,0.0,0.0,1.0,-0.03613048791885376,-0.06283202767372131,-0.3554973751306534
F2GkaqGEehkz6K6eg-page5-247-page8-152,page5-247.svg,page8-152.svg,"a person with their left arm out | a person pointing the arms to the left, their knees to the left, and their feet to the right (behind them)","a man with his arm facing left and pointing out | a person bent in a weird backwards ""c"" shape",False,0.8993073105812073,0.8267880082130432,0.4487278461456299,0.17365391552448273,0.6319677233695984,0.32362785935401917,0.8743543028831482,0.7970897555351257,0.0,0.0,1.0,-1.0,0.07251930236816406,0.27507393062114716,0.3083398640155792
F2GkaqGEehkz6K6eg-page5-74-page5-74,page5-74.svg,page5-74.svg,a bat (the animal) | two wings a jetpack,a bat(animal)/'jetpack' as you said last time | the bat,True,0.7884419560432434,0.8864346146583557,0.20311033725738525,0.491004079580307,0.21665027737617493,0.4820253551006317,0.7686326503753662,0.8414306640625,0.0,0.0,1.0,-1.0,-0.0979926586151123,-0.28789374232292175,-0.2653750777244568
F2GkaqGEehkz6K6eg-page4-194-page3-153,page4-194.svg,page3-153.svg,superman looking down | a person (facing left) standing on the edge of a cliff and sliding down.,superman looking down | a man on the edge of a cliff sliding down to the left,True,0.8212780952453613,0.8335707187652588,0.29195350408554077,0.30153924226760864,0.28801479935646057,0.27167266607284546,0.792957603931427,0.7560516595840454,0.0,0.0,1.0,-1.0,-0.012292623519897461,-0.009585738182067871,0.016342133283615112
F2GkaqGEehkz6K6eg-page3-17-page3-12,page3-17.svg,page3-12.svg,"a large ""t"" shape with a little notch at the bottom left. | t with an arrow facing down",a capital 't' | arrow shape of a t pointing down,True,0.8471459746360779,0.8285794258117676,0.48466378450393677,0.3808652460575104,0.4004799425601959,0.3718539774417877,0.8187105655670166,0.807327389717102,0.0,1.0,0.0,0.0,0.018566548824310303,0.10379853844642639,0.028625965118408203
Kw6oSMYPaiajMaAK3-page8-199-page8-199,page8-199.svg,page8-199.svg,a set of steps | stairs,great description last time!! i would have said legless!!!   this one is steps or stairs | the stairs ( good description on that last one btw!!),True,0.8002762794494629,0.9113990664482117,0.7542652487754822,0.7014778256416321,0.6628955006599426,0.7011287212371826,0.8404492139816284,0.8785371780395508,0.0,1.0,0.0,0.0,-0.11112278699874878,0.0527874231338501,-0.03823322057723999
Kw6oSMYPaiajMaAK3-page2-166-page9-13,page2-166.svg,page9-13.svg,an x | a k shape,kind of a big x | a big letter k,True,0.8267711400985718,0.8526130318641663,0.4489392936229706,0.5530921816825867,0.274170458316803,0.42892324924468994,0.7838950753211975,0.8505382537841797,0.0,0.0,1.0,-1.0,-0.025841891765594482,-0.10415288805961609,-0.15475279092788696
Kw6oSMYPaiajMaAK3-page3-43-page1-52,page3-43.svg,page1-52.svg,its a question mark | necktie,yeah me too!!!  a bit a hook or a question mark...... | looks a bit a necktie,True,0.780587911605835,0.7983328700065613,0.1328001618385315,0.33550727367401123,0.25492340326309204,0.24388667941093445,0.7821143865585327,0.8013992309570312,1.0,0.0,0.0,1.0,-0.01774495840072632,-0.20270711183547974,0.011036723852157593
Kw6oSMYPaiajMaAK3-page4-11-page7-224,page4-11.svg,page7-224.svg,a far person sitting down | a person standing,person sitting down with a big far belly | a person standing or a small letter i or a candle take your pick :),False,0.8818280696868896,0.7811590433120728,0.26987218856811523,0.1047489121556282,0.36267298460006714,0.14691264927387238,0.8748065233230591,0.8011301755905151,0.0,1.0,0.0,0.0,0.1006690263748169,0.16512327641248703,0.21576033532619476
Kw6oSMYPaiajMaAK3-page3-207-page6-171,page3-207.svg,page6-171.svg,a person walking & facing left | a person kicking their foot up to the right,person standing up facing left with 1 leg off the ground | person kicking leg up to the right,False,0.8429563045501709,0.8855046033859253,0.4673577845096588,0.6913893222808838,0.563798189163208,0.7108865976333618,0.8191726207733154,0.8599620461463928,0.0,1.0,0.0,0.0,-0.042548298835754395,-0.22403153777122498,-0.1470884084701538
Kw6oSMYPaiajMaAK3-page1-168-page4-247,page1-168.svg,page4-247.svg,a chair | a chair shape,a chair leaning back a bit at the top | its a chair!,True,0.9283022880554199,0.8831028938293457,0.7840925455093384,0.7244252562522888,0.8117603659629822,0.5703368186950684,0.8672923445701599,0.8410634398460388,1.0,0.0,0.0,1.0,0.04519939422607422,0.05966728925704956,0.24142354726791382
Kw6oSMYPaiajMaAK3-page2-141-page5-73,page2-141.svg,page5-73.svg,looks a bit a w | a bit some kind of wierd bird.  lots of triangles coming of the main body of it,odd shape almost a w but not quite ( i lked the first part better) | its the one that nothing.  lots of wee triangles at the bottom of i!!!,False,0.8195052146911621,0.8167939782142639,0.3702591359615326,0.5158583521842957,0.3444426953792572,0.3931518495082855,0.8062254190444946,0.7709886431694031,1.0,0.0,0.0,1.0,0.0027112364768981934,-0.14559921622276306,-0.04870915412902832
Kw6oSMYPaiajMaAK3-page4-166-page7-126,page4-166.svg,page7-126.svg,rectangle shape leaning left with square bottom | a bird facing left,square at the bottom leaning to the left | been great playing this with u!!  its a bird standing up loolking lrft,True,0.8300372362136841,0.7632288336753845,0.06734257936477661,0.08534429222345352,0.2908361554145813,0.23358392715454102,0.785866379737854,0.7761790752410889,1.0,0.0,0.0,1.0,0.06680840253829956,-0.01800171285867691,0.05725222826004028
Kw6oSMYPaiajMaAK3-page7-40-page8-165,page7-40.svg,page8-165.svg,it looks a bit the letter p | a bold faced d,a bit a p - has a hole in the middle | a bold letter d ( i've enjoyed you as my partner!),False,0.797916829586029,0.7684664726257324,0.4955132305622101,0.33643198013305664,0.2760034501552582,0.16265065968036652,0.7894899845123291,0.7717085480690002,0.0,1.0,0.0,0.0,0.02945035696029663,0.15908125042915344,0.11335279047489166
Kw6oSMYPaiajMaAK3-page7-145-page7-106,page7-145.svg,page7-106.svg,looks a bit a horse laying down | its a big rectangle block with a small triangle indent on the left hand side,a horse laying down but no tail ha! | a big rectangle with a wee bit cut out on the left side,False,0.8057103157043457,0.7833511829376221,0.15097856521606445,0.16709698736667633,0.15369293093681335,0.15957801043987274,0.7651124000549316,0.768302857875824,0.0,1.0,0.0,0.0,0.022359132766723633,-0.016118422150611877,-0.005885079503059387
nQnmTcmPRnKH8eCar-page3-122-page5-220,page3-122.svg,page5-220.svg,a square with a triangle base missing and a downward pointing arrow at the bottom | batman shape ears,a square base with a triangle cutout and a pole coming out of it with a upside down triangle | batman shpe with ears,True,0.7603328227996826,0.7658305168151855,0.17971859872341156,0.19403238594532013,0.14661508798599243,0.09262187033891678,0.7760433554649353,0.7560070157051086,0.0,1.0,0.0,0.0,-0.00549769401550293,-0.01431378722190857,0.05399321764707565
nQnmTcmPRnKH8eCar-page6-200-page6-200,page6-200.svg,page6-200.svg,wheel barrow  2 squares at the bottom | a mouse with square feet,2 square feet/wheels on a cart handle on the left | rat with a tail pointing up to the left and square feet its looking to the right,True,0.8229802846908569,0.8383089900016785,0.21750609576702118,0.07328804582357407,0.26697003841400146,0.30086785554885864,0.784486711025238,0.8261643052101135,0.0,1.0,0.0,0.0,-0.015328705310821533,0.1442180499434471,-0.03389781713485718
nQnmTcmPRnKH8eCar-page4-177-page7-236,page4-177.svg,page7-236.svg,a dinosaur with a long neck and a triangle head and suqare feet | l shape with wide base,"dino looking left | rect base, with pipe shape on left and bent toward left",False,0.8165932297706604,0.7752478718757629,0.003494162345305085,0.062465813010931015,0.17801719903945923,0.08924242854118347,0.8057665824890137,0.7564060688018799,0.0,0.0,1.0,-1.0,0.04134535789489746,-0.05897165066562593,0.08877477049827576
nQnmTcmPRnKH8eCar-page2-106-page3-135,page2-106.svg,page3-135.svg,white strip in the middle of triangle | the top of a cats head with half a halo on its head,star shape with cut out (white) in middle | a minimal drawing of a baby wraped in cloth,True,0.8036928772926331,0.8031730651855469,0.12325168401002884,0.1644788235425949,0.21413327753543854,0.1704224795103073,0.7733609676361084,0.7444189786911011,0.0,1.0,0.0,0.0,0.0005198121070861816,-0.04122713953256607,0.043710798025131226
nQnmTcmPRnKH8eCar-page1-10-page2-67,page1-10.svg,page2-67.svg,bird flying downward | a man streaching his arms wide,bird flying downward | man throeing a triangle,False,0.7920275330543518,0.8040639758110046,0.13368429243564606,0.0580127090215683,0.023715650662779808,0.11959844082593918,0.760679304599762,0.7909806370735168,0.0,1.0,0.0,0.0,-0.012036442756652832,0.07567158341407776,-0.09588279016315937
nQnmTcmPRnKH8eCar-page4-220-page7-130,page4-220.svg,page7-130.svg,backward  - letter j | a flamingo upper body,backward j with flag triangle on top | flamingo or an s shape with a tringle at the bottom turned to the right,False,0.7507083415985107,0.8286599516868591,0.09719690680503845,0.38287848234176636,0.11519263684749603,0.3109593987464905,0.7274268269538879,0.8171156048774719,1.0,0.0,0.0,1.0,-0.07795161008834839,-0.2856815755367279,-0.19576676189899445
nQnmTcmPRnKH8eCar-page1-36-page6-239,page1-36.svg,page6-239.svg,yield sign | a funnel with a zigzag shape bottom,yield sign | funnel but thwe bottom is broken,False,0.7666721343994141,0.7409898042678833,0.22007057070732117,0.16878119111061096,0.12107696384191513,0.07534940540790558,0.7794974446296692,0.7669823169708252,1.0,0.0,0.0,1.0,0.02568233013153076,0.051289379596710205,0.04572755843400955
