Unnamed: 0,player_id,is_same_thread,phase2_text,phase2_image,phase3_text,phase3_image,phase2_thread,phase3_thread,image_sim,text_sim
1330,297,True,the mountain range- big block points at top,page5-198.svg,big block bottom left drops a bit,page3-121.svg,"['page6-105.svg', 'page3-121.svg', 'page5-198.svg']","['page6-105.svg', 'page3-121.svg', 'page5-198.svg']",0.5057437419891357,0.8501770496368408
1331,297,False,the mountain range- big block points at top,page5-198.svg,long bladed knife with handle,page3-66.svg,"['page6-105.svg', 'page3-121.svg', 'page5-198.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",0.0019643469713628,0.7855265736579895
1332,297,True,the bridge- longer span at left had before,page6-168.svg,bridge- long span at left,page6-168.svg,"['page6-168.svg', 'page6-168.svg', 'page6-168.svg']","['page6-168.svg', 'page6-168.svg', 'page6-168.svg']",1.0,0.9541621208190918
1333,297,False,the bridge- longer span at left had before,page6-168.svg,big block bottom left drops a bit,page3-121.svg,"['page6-168.svg', 'page6-168.svg', 'page6-168.svg']","['page6-105.svg', 'page3-121.svg', 'page5-198.svg']",0.0737904831767082,0.8004184365272522
1334,297,True,the map one wings,page8-235.svg,fighter jet points rigth big tail,page7-34.svg,"['page7-34.svg', 'page6-86.svg', 'page8-235.svg']","['page7-34.svg', 'page6-86.svg', 'page8-235.svg']",0.6847811341285706,0.7974129319190979
1335,297,False,the map one wings,page8-235.svg,big block bottom left drops a bit,page3-121.svg,"['page7-34.svg', 'page6-86.svg', 'page8-235.svg']","['page6-105.svg', 'page3-121.svg', 'page5-198.svg']",0.3717856109142303,0.764543354511261
1336,297,True,the long bladed knife with handle flat surface,page4-156.svg,long bladed knife with handle,page3-66.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",0.7690582275390625,0.9540412425994872
1337,297,False,the long bladed knife with handle flat surface,page4-156.svg,a fox led down tail to left,page5-85.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page7-219.svg', 'page5-85.svg', 'page8-217.svg']",-0.1549961864948272,0.7735375761985779
1338,297,True,the broken island piece gap at middle two paarts,page8-217.svg,a fox led down tail to left,page5-85.svg,"['page7-219.svg', 'page5-85.svg', 'page8-217.svg']","['page7-219.svg', 'page5-85.svg', 'page8-217.svg']",0.4386852085590362,0.7729355692863464
1339,297,False,the broken island piece gap at middle two paarts,page8-217.svg,fighter jet points rigth big tail,page7-34.svg,"['page7-219.svg', 'page5-85.svg', 'page8-217.svg']","['page7-34.svg', 'page6-86.svg', 'page8-235.svg']",0.1949769556522369,0.7677720785140991
1340,82,True,map,page8-235.svg,a dog head to the left,page6-86.svg,"['page7-34.svg', 'page6-86.svg', 'page8-235.svg']","['page7-34.svg', 'page6-86.svg', 'page8-235.svg']",0.6657730340957642,0.7701242566108704
1341,82,False,map,page8-235.svg,mountain,page6-168.svg,"['page7-34.svg', 'page6-86.svg', 'page8-235.svg']","['page6-168.svg', 'page6-168.svg', 'page6-168.svg']",0.2642301619052887,0.7928507328033447
1342,82,True,big block jagged points- bit a mountain range,page5-198.svg,a ship,page6-105.svg,"['page6-105.svg', 'page3-121.svg', 'page5-198.svg']","['page6-105.svg', 'page3-121.svg', 'page5-198.svg']",0.6286475658416748,0.7836501002311707
1343,82,False,big block jagged points- bit a mountain range,page5-198.svg,trumpet,page7-219.svg,"['page6-105.svg', 'page3-121.svg', 'page5-198.svg']","['page7-219.svg', 'page5-85.svg', 'page8-217.svg']",0.0753974393010139,0.7717092037200928
1344,82,True,bridge -one span longer at left,page6-168.svg,mountain,page6-168.svg,"['page6-168.svg', 'page6-168.svg', 'page6-168.svg']","['page6-168.svg', 'page6-168.svg', 'page6-168.svg']",1.0,0.7795069813728333
1345,82,False,bridge -one span longer at left,page6-168.svg,a dog head to the left,page6-86.svg,"['page6-168.svg', 'page6-168.svg', 'page6-168.svg']","['page7-34.svg', 'page6-86.svg', 'page8-235.svg']",0.3660416603088379,0.8280516862869263
1346,82,True,rbisland broken island,page8-217.svg,trumpet,page7-219.svg,"['page7-219.svg', 'page5-85.svg', 'page8-217.svg']","['page7-219.svg', 'page5-85.svg', 'page8-217.svg']",0.4406062662601471,0.7356627583503723
1347,82,False,rbisland broken island,page8-217.svg,butcher knife,page6-121.svg,"['page7-219.svg', 'page5-85.svg', 'page8-217.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",0.0818962678313255,0.7563406229019165
1348,82,True,knife butcher knife,page4-156.svg,butcher knife,page6-121.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",0.6709780693054199,0.9575148224830629
1349,82,False,knife butcher knife,page4-156.svg,trumpet,page7-219.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page7-219.svg', 'page5-85.svg', 'page8-217.svg']",0.0947373881936073,0.7973110675811768
1350,182,True,upside down dog,page6-94.svg,sort of a parrot with wings out looking to its left,page6-96.svg,"['page8-63.svg', 'page6-96.svg', 'page6-94.svg']","['page8-63.svg', 'page6-96.svg', 'page6-94.svg']",0.5963009595870972,0.814309298992157
1351,182,False,upside down dog,page6-94.svg,a c shaped boat,page5-89.svg,"['page8-63.svg', 'page6-96.svg', 'page6-94.svg']","['page5-89.svg', 'page7-70.svg', 'page7-79.svg']",0.4221884906291961,0.7950948476791382
1352,182,True,mountainscape,page7-79.svg,a c shaped boat,page5-89.svg,"['page5-89.svg', 'page7-70.svg', 'page7-79.svg']","['page5-89.svg', 'page7-70.svg', 'page7-79.svg']",0.3779006898403168,0.7812966108322144
1353,182,False,mountainscape,page7-79.svg,sort of a parrot with wings out looking to its left,page6-96.svg,"['page5-89.svg', 'page7-70.svg', 'page7-79.svg']","['page8-63.svg', 'page6-96.svg', 'page6-94.svg']",0.2510379254817962,0.7888414859771729
1354,182,True,scissors,page4-204.svg,a nun standing up with a triangle on her back,page4-194.svg,"['page4-194.svg', 'page3-153.svg', 'page4-204.svg']","['page4-194.svg', 'page3-153.svg', 'page4-204.svg']",0.4124897122383117,0.785916268825531
1355,182,False,scissors,page4-204.svg,a witch laying down with there lefs pointing to the right,page8-65.svg,"['page4-194.svg', 'page3-153.svg', 'page4-204.svg']","['page8-204.svg', 'page8-65.svg', 'page8-2.svg']",0.038768570870161,0.7844337224960327
1356,182,True,swan/duck,page8-2.svg,a witch laying down with there lefs pointing to the right,page8-65.svg,"['page8-204.svg', 'page8-65.svg', 'page8-2.svg']","['page8-204.svg', 'page8-65.svg', 'page8-2.svg']",0.6612405776977539,0.7961905002593994
1357,182,False,swan/duck,page8-2.svg,machete facing to the left. blade on left handle on right,page3-66.svg,"['page8-204.svg', 'page8-65.svg', 'page8-2.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",0.0041172746568918,0.7498689889907837
1358,182,True,knife,page4-156.svg,machete facing to the left. blade on left handle on right,page3-66.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",0.7690582275390625,0.824008584022522
1359,182,False,knife,page4-156.svg,sort of a parrot with wings out looking to its left,page6-96.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page8-63.svg', 'page6-96.svg', 'page6-94.svg']",-0.2085139453411102,0.7962983846664429
1360,225,True,knife,page4-156.svg,"kinda a knife, handle on right and sharp part on left",page6-121.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",0.6709780693054199,0.8639896512031555
1361,225,False,knife,page4-156.svg,a person who is falling over slightly while holding their back leg,page3-153.svg,"['page3-66.svg', 'page6-121.svg', 'page4-156.svg']","['page4-194.svg', 'page3-153.svg', 'page4-204.svg']",-0.0735644623637199,0.7904870510101318
1362,225,True,scissors,page4-204.svg,a person who is falling over slightly while holding their back leg,page3-153.svg,"['page4-194.svg', 'page3-153.svg', 'page4-204.svg']","['page4-194.svg', 'page3-153.svg', 'page4-204.svg']",0.3983300328254699,0.7770308256149292
1363,225,False,scissors,page4-204.svg,"kinda a knife, handle on right and sharp part on left",page6-121.svg,"['page4-194.svg', 'page3-153.svg', 'page4-204.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",-0.0406276248395442,0.8408619165420532
1364,225,True,mountainscape,page7-79.svg,"a person laying down with their hands and head in the air on the right side, legs are on the left straight out",page7-70.svg,"['page5-89.svg', 'page7-70.svg', 'page7-79.svg']","['page5-89.svg', 'page7-70.svg', 'page7-79.svg']",0.3731105327606201,0.7798481583595276
1365,225,False,mountainscape,page7-79.svg,a person who is falling over slightly while holding their back leg,page3-153.svg,"['page5-89.svg', 'page7-70.svg', 'page7-79.svg']","['page4-194.svg', 'page3-153.svg', 'page4-204.svg']",0.1218066960573196,0.7722508907318115
1366,225,True,upside down dog,page6-94.svg,a whale with its tail fin on the right side and head at the bottom left,page8-63.svg,"['page8-63.svg', 'page6-96.svg', 'page6-94.svg']","['page8-63.svg', 'page6-96.svg', 'page6-94.svg']",0.6495060920715332,0.817226767539978
1367,225,False,upside down dog,page6-94.svg,"kinda a knife, handle on right and sharp part on left",page6-121.svg,"['page8-63.svg', 'page6-96.svg', 'page6-94.svg']","['page3-66.svg', 'page6-121.svg', 'page4-156.svg']",-0.0123657220974564,0.7738949060440063
1368,225,True,swan,page8-2.svg,swan/duck with head on right looking left,page8-204.svg,"['page8-204.svg', 'page8-65.svg', 'page8-2.svg']","['page8-204.svg', 'page8-65.svg', 'page8-2.svg']",0.6716928482055664,0.9112488031387328
1369,225,False,swan,page8-2.svg,a whale with its tail fin on the right side and head at the bottom left,page8-63.svg,"['page8-204.svg', 'page8-65.svg', 'page8-2.svg']","['page8-63.svg', 'page6-96.svg', 'page6-94.svg']",0.5527915954589844,0.840442955493927
1370,220,True,man with high leg walking left,page4-89.svg,man walking to the left,page4-16.svg,"['page4-16.svg', 'page3-207.svg', 'page4-89.svg']","['page4-16.svg', 'page3-207.svg', 'page4-89.svg']",0.6832513213157654,0.9230493903160096
1371,220,False,man with high leg walking left,page4-89.svg,wishing well,page5-219.svg,"['page4-16.svg', 'page3-207.svg', 'page4-89.svg']","['page5-252.svg', 'page5-219.svg', 'page3-133.svg']",-0.0432768575847148,0.7754859924316406
1372,220,True,house with big chimney,page3-133.svg,wishing well,page5-219.svg,"['page5-252.svg', 'page5-219.svg', 'page3-133.svg']","['page5-252.svg', 'page5-219.svg', 'page3-133.svg']",0.3738264739513397,0.7676704525947571
1373,220,False,house with big chimney,page3-133.svg,tall post box,page4-147.svg,"['page5-252.svg', 'page5-219.svg', 'page3-133.svg']","['page3-168.svg', 'page4-147.svg', 'page3-57.svg']",0.0496520772576332,0.7977522611618042
1374,220,True,thick arrow pointing up,page1-85.svg,"m shaped door, big dark house",page1-83.svg,"['page7-16.svg', 'page1-83.svg', 'page1-85.svg']","['page7-16.svg', 'page1-83.svg', 'page1-85.svg']",0.5237244963645935,0.7872687578201294
1375,220,False,thick arrow pointing up,page1-85.svg,man praying,page6-192.svg,"['page7-16.svg', 'page1-83.svg', 'page1-85.svg']","['page6-192.svg', 'page4-20.svg', 'page6-196.svg']",-0.0497024469077587,0.7723096013069153
1376,220,True,rocket with stubby legs,page3-57.svg,tall post box,page4-147.svg,"['page3-168.svg', 'page4-147.svg', 'page3-57.svg']","['page3-168.svg', 'page4-147.svg', 'page3-57.svg']",0.378928393125534,0.7781186103820801
1377,220,False,rocket with stubby legs,page3-57.svg,man walking to the left,page4-16.svg,"['page3-168.svg', 'page4-147.svg', 'page3-57.svg']","['page4-16.svg', 'page3-207.svg', 'page4-89.svg']",0.3237922191619873,0.7749383449554443
1378,220,True,man praying,page6-196.svg,man praying,page6-192.svg,"['page6-192.svg', 'page4-20.svg', 'page6-196.svg']","['page6-192.svg', 'page4-20.svg', 'page6-196.svg']",0.7289258241653442,0.9999988079071044
1379,220,False,man praying,page6-196.svg,tall post box,page4-147.svg,"['page6-192.svg', 'page4-20.svg', 'page6-196.svg']","['page3-168.svg', 'page4-147.svg', 'page3-57.svg']",-0.053068708628416,0.7484877705574036
1380,95,True,man praying,page6-196.svg,man squatting,page4-20.svg,"['page6-192.svg', 'page4-20.svg', 'page6-196.svg']","['page6-192.svg', 'page4-20.svg', 'page6-196.svg']",0.5850474834442139,0.8580588102340698
1381,95,False,man praying,page6-196.svg,diamond sitting on platform,page5-252.svg,"['page6-192.svg', 'page4-20.svg', 'page6-196.svg']","['page5-252.svg', 'page5-219.svg', 'page3-133.svg']",0.24542036652565,0.760178804397583
1382,95,True,rocket ship with stubby legs,page3-57.svg,dagger with a point on each side,page3-168.svg,"['page3-168.svg', 'page4-147.svg', 'page3-57.svg']","['page3-168.svg', 'page4-147.svg', 'page3-57.svg']",0.3933693766593933,0.7871804237365723
1383,95,False,rocket ship with stubby legs,page3-57.svg,diamond sitting on platform,page5-252.svg,"['page3-168.svg', 'page4-147.svg', 'page3-57.svg']","['page5-252.svg', 'page5-219.svg', 'page3-133.svg']",0.1709026843309402,0.7685829401016235
1384,95,True,man stepping with leg high up,page4-89.svg,man walking,page3-207.svg,"['page4-16.svg', 'page3-207.svg', 'page4-89.svg']","['page4-16.svg', 'page3-207.svg', 'page4-89.svg']",0.671675443649292,0.90193772315979
1385,95,False,man stepping with leg high up,page4-89.svg,dagger with a point on each side,page3-168.svg,"['page4-16.svg', 'page3-207.svg', 'page4-89.svg']","['page3-168.svg', 'page4-147.svg', 'page3-57.svg']",0.0724417716264724,0.794796884059906
1386,95,True,house with enormous chimney,page3-133.svg,diamond sitting on platform,page5-252.svg,"['page5-252.svg', 'page5-219.svg', 'page3-133.svg']","['page5-252.svg', 'page5-219.svg', 'page3-133.svg']",0.4751742780208587,0.7729671001434326
1387,95,False,house with enormous chimney,page3-133.svg,man squatting,page4-20.svg,"['page5-252.svg', 'page5-219.svg', 'page3-133.svg']","['page6-192.svg', 'page4-20.svg', 'page6-196.svg']",0.2305729240179062,0.7809435129165649
1388,95,True,thick arrow pointing up,page1-85.svg,gladiator helmet,page7-16.svg,"['page7-16.svg', 'page1-83.svg', 'page1-85.svg']","['page7-16.svg', 'page1-83.svg', 'page1-85.svg']",0.6019748449325562,0.7596712112426758
1389,95,False,thick arrow pointing up,page1-85.svg,man squatting,page4-20.svg,"['page7-16.svg', 'page1-83.svg', 'page1-85.svg']","['page6-192.svg', 'page4-20.svg', 'page6-196.svg']",-0.1129593402147293,0.7845119833946228
1390,270,True,giraffe with block body,page2-155.svg,square block with a tower to the left. diamond at top of tower,page7-236.svg,"['page4-177.svg', 'page7-236.svg', 'page2-155.svg']","['page4-177.svg', 'page7-236.svg', 'page2-155.svg']",0.5478112697601318,0.7991966009140015
1391,270,False,giraffe with block body,page2-155.svg,pyramid of blocks,page5-40.svg,"['page4-177.svg', 'page7-236.svg', 'page2-155.svg']","['page5-40.svg', 'page5-40.svg', 'page5-40.svg']",0.048224538564682,0.8473618030548096
1392,270,True,bird leaning to the right,page7-18.svg,small podium with a star shape with four points balanced on top,page4-208.svg,"['page4-208.svg', 'page2-21.svg', 'page7-18.svg']","['page4-208.svg', 'page2-21.svg', 'page7-18.svg']",0.420769453048706,0.7897847294807434
1393,270,False,bird leaning to the right,page7-18.svg,"duck swimming to the right, no legs",page7-145.svg,"['page4-208.svg', 'page2-21.svg', 'page7-18.svg']","['page5-37.svg', 'page7-145.svg', 'page7-209.svg']",0.0483322814106941,0.8535450100898743
1394,270,True,large block leaning to the right,page7-209.svg,"duck swimming to the right, no legs",page7-145.svg,"['page5-37.svg', 'page7-145.svg', 'page7-209.svg']","['page5-37.svg', 'page7-145.svg', 'page7-209.svg']",0.5455727577209473,0.8177380561828613
1395,270,False,large block leaning to the right,page7-209.svg,square block with a tower to the left. diamond at top of tower,page7-236.svg,"['page5-37.svg', 'page7-145.svg', 'page7-209.svg']","['page4-177.svg', 'page7-236.svg', 'page2-155.svg']",0.4464941024780273,0.8298661112785339
1396,270,True,block pyramid,page5-40.svg,pyramid of blocks,page5-40.svg,"['page5-40.svg', 'page5-40.svg', 'page5-40.svg']","['page5-40.svg', 'page5-40.svg', 'page5-40.svg']",1.0,0.8903775811195374
1397,270,False,block pyramid,page5-40.svg,small podium with a star shape with four points balanced on top,page4-208.svg,"['page5-40.svg', 'page5-40.svg', 'page5-40.svg']","['page4-208.svg', 'page2-21.svg', 'page7-18.svg']",-0.0240259747952222,0.7543020248413086
1398,270,True,six sided shape with claw,page3-193.svg,stick man with short arms and legs,page3-122.svg,"['page3-122.svg', 'page5-220.svg', 'page3-193.svg']","['page3-122.svg', 'page5-220.svg', 'page3-193.svg']",0.3762806355953216,0.7974080443382263
1399,270,False,six sided shape with claw,page3-193.svg,small podium with a star shape with four points balanced on top,page4-208.svg,"['page3-122.svg', 'page5-220.svg', 'page3-193.svg']","['page4-208.svg', 'page2-21.svg', 'page7-18.svg']",0.1670853197574615,0.8155351877212524
1400,50,True,square giraffe,page2-155.svg,square giraffe,page4-177.svg,"['page4-177.svg', 'page7-236.svg', 'page2-155.svg']","['page4-177.svg', 'page7-236.svg', 'page2-155.svg']",0.7788749933242798,1.0
1401,50,False,square giraffe,page2-155.svg,side triangle on both sides with diamond in middle triangle on bottom,page2-21.svg,"['page4-177.svg', 'page7-236.svg', 'page2-155.svg']","['page4-208.svg', 'page2-21.svg', 'page7-18.svg']",-0.0424622893333435,0.8306450247764587
1402,50,True,square pyramid,page5-40.svg,square pyriamid,page5-40.svg,"['page5-40.svg', 'page5-40.svg', 'page5-40.svg']","['page5-40.svg', 'page5-40.svg', 'page5-40.svg']",1.0,0.9052740931510924
1403,50,False,square pyramid,page5-40.svg,a chunky taser triangle botttom,page5-220.svg,"['page5-40.svg', 'page5-40.svg', 'page5-40.svg']","['page3-122.svg', 'page5-220.svg', 'page3-193.svg']",0.1572991907596588,0.7911075353622437
1404,50,True,bird looking down,page7-18.svg,side triangle on both sides with diamond in middle triangle on bottom,page2-21.svg,"['page4-208.svg', 'page2-21.svg', 'page7-18.svg']","['page4-208.svg', 'page2-21.svg', 'page7-18.svg']",0.3937514424324035,0.7748444676399231
1405,50,False,bird looking down,page7-18.svg,a chunky taser triangle botttom,page5-220.svg,"['page4-208.svg', 'page2-21.svg', 'page7-18.svg']","['page3-122.svg', 'page5-220.svg', 'page3-193.svg']",0.2004977315664291,0.7720392942428589
1406,50,True,block pointing to the right,page7-209.svg,a small smoking pipe,page5-37.svg,"['page5-37.svg', 'page7-145.svg', 'page7-209.svg']","['page5-37.svg', 'page7-145.svg', 'page7-209.svg']",0.5878552794456482,0.7564978003501892
1407,50,False,block pointing to the right,page7-209.svg,side triangle on both sides with diamond in middle triangle on bottom,page2-21.svg,"['page5-37.svg', 'page7-145.svg', 'page7-209.svg']","['page4-208.svg', 'page2-21.svg', 'page7-18.svg']",-0.0418570861220359,0.7779303789138794
1408,50,True,claw with six sided top,page3-193.svg,a chunky taser triangle botttom,page5-220.svg,"['page3-122.svg', 'page5-220.svg', 'page3-193.svg']","['page3-122.svg', 'page5-220.svg', 'page3-193.svg']",0.3687168955802917,0.8160760402679443
1409,50,False,claw with six sided top,page3-193.svg,a small smoking pipe,page5-37.svg,"['page3-122.svg', 'page5-220.svg', 'page3-193.svg']","['page5-37.svg', 'page7-145.svg', 'page7-209.svg']",-0.1537748426198959,0.7785635590553284
1410,200,True,swan,page8-204.svg,"looks a bit a swan, but head at the left this time",page8-2.svg,"['page8-2.svg', 'page7-39.svg', 'page8-204.svg']","['page8-2.svg', 'page7-39.svg', 'page8-204.svg']",0.6716928482055664,0.8877511024475098
1411,200,False,swan,page8-204.svg,a man taking off to the right by farting (heh),page6-172.svg,"['page8-2.svg', 'page7-39.svg', 'page8-204.svg']","['page4-16.svg', 'page6-172.svg', 'page6-171.svg']",-0.0387051180005073,0.7760173082351685
1412,200,True,small steps,page5-213.svg,"a person bent in a weird backwards ""c"" shape",page8-152.svg,"['page5-247.svg', 'page8-152.svg', 'page5-213.svg']","['page5-247.svg', 'page8-152.svg', 'page5-213.svg']",0.5449907779693604,0.7836736440658569
1413,200,False,small steps,page5-213.svg,a man taking off to the right by farting (heh),page6-172.svg,"['page5-247.svg', 'page8-152.svg', 'page5-213.svg']","['page4-16.svg', 'page6-172.svg', 'page6-171.svg']",0.3455292582511902,0.7887705564498901
1414,200,True,random one,page7-79.svg,"weird shape, sort of a boat with the sail on its right",page7-70.svg,"['page5-89.svg', 'page7-70.svg', 'page7-79.svg']","['page5-89.svg', 'page7-70.svg', 'page7-79.svg']",0.3731105327606201,0.7953524589538574
1415,200,False,random one,page7-79.svg,"looks a bit a swan, but head at the left this time",page8-2.svg,"['page5-89.svg', 'page7-70.svg', 'page7-79.svg']","['page8-2.svg', 'page7-39.svg', 'page8-204.svg']",0.3190148472785949,0.7754237055778503
1416,200,True,large steps,page6-171.svg,a man taking off to the right by farting (heh),page6-172.svg,"['page4-16.svg', 'page6-172.svg', 'page6-171.svg']","['page4-16.svg', 'page6-172.svg', 'page6-171.svg']",0.7187355756759644,0.7959482669830322
1417,200,False,large steps,page6-171.svg,"looks a bit a swan, but head at the left this time",page8-2.svg,"['page4-16.svg', 'page6-172.svg', 'page6-171.svg']","['page8-2.svg', 'page7-39.svg', 'page8-204.svg']",-0.0209956932812929,0.7658799290657043
1418,200,True,tower of blocks,page1-31.svg,a tower/pillar with an upside down triangle at the top,page2-4.svg,"['page2-4.svg', 'page2-61.svg', 'page1-31.svg']","['page2-4.svg', 'page2-61.svg', 'page1-31.svg']",0.5180691480636597,0.8463866114616394
1419,200,False,tower of blocks,page1-31.svg,a man taking off to the right by farting (heh),page6-172.svg,"['page2-4.svg', 'page2-61.svg', 'page1-31.svg']","['page4-16.svg', 'page6-172.svg', 'page6-171.svg']",0.0379028730094432,0.7535715699195862
1420,76,True,swan,page8-204.svg,arrow pointing upwards,page7-39.svg,"['page8-2.svg', 'page7-39.svg', 'page8-204.svg']","['page8-2.svg', 'page7-39.svg', 'page8-204.svg']",0.635214626789093,0.79872065782547
1421,76,False,swan,page8-204.svg,a jet ski/ boat,page5-89.svg,"['page8-2.svg', 'page7-39.svg', 'page8-204.svg']","['page5-89.svg', 'page7-70.svg', 'page7-79.svg']",0.5693606734275818,0.808921217918396
1422,76,True,slow steps man,page5-213.svg,a man with his arm facing left and pointing out,page5-247.svg,"['page5-247.svg', 'page8-152.svg', 'page5-213.svg']","['page5-247.svg', 'page8-152.svg', 'page5-213.svg']",0.5930672883987427,0.8040769100189209
1423,76,False,slow steps man,page5-213.svg,a jet ski/ boat,page5-89.svg,"['page5-247.svg', 'page8-152.svg', 'page5-213.svg']","['page5-89.svg', 'page7-70.svg', 'page7-79.svg']",-0.0834649056196212,0.7626459002494812
1424,76,True,tower of blocks with piece sticking out,page1-31.svg,the other chimney one,page2-61.svg,"['page2-4.svg', 'page2-61.svg', 'page1-31.svg']","['page2-4.svg', 'page2-61.svg', 'page1-31.svg']",0.4267265200614929,0.7908090353012085
1425,76,False,tower of blocks with piece sticking out,page1-31.svg,arrow pointing upwards,page7-39.svg,"['page2-4.svg', 'page2-61.svg', 'page1-31.svg']","['page8-2.svg', 'page7-39.svg', 'page8-204.svg']",0.0368146374821662,0.7985511422157288
1426,76,True,large steps man,page6-171.svg,man walking to the left,page4-16.svg,"['page4-16.svg', 'page6-172.svg', 'page6-171.svg']","['page4-16.svg', 'page6-172.svg', 'page6-171.svg']",0.7525508403778076,0.8394048810005188
1427,76,False,large steps man,page6-171.svg,a jet ski/ boat,page5-89.svg,"['page4-16.svg', 'page6-172.svg', 'page6-171.svg']","['page5-89.svg', 'page7-70.svg', 'page7-79.svg']",-0.0932875499129295,0.7742035388946533
1428,76,True,random one,page7-79.svg,a jet ski/ boat,page5-89.svg,"['page5-89.svg', 'page7-70.svg', 'page7-79.svg']","['page5-89.svg', 'page7-70.svg', 'page7-79.svg']",0.3779006898403168,0.7669121623039246
1429,76,False,random one,page7-79.svg,the other chimney one,page2-61.svg,"['page5-89.svg', 'page7-70.svg', 'page7-79.svg']","['page2-4.svg', 'page2-61.svg', 'page1-31.svg']",0.0955356582999229,0.7964960932731628
1430,27,True,the head with large pointy ears,page2-20.svg,a person wearing a witches hat,page7-10.svg,"['page2-21.svg', 'page7-10.svg', 'page2-20.svg']","['page2-21.svg', 'page7-10.svg', 'page2-20.svg']",0.5058064460754395,0.8265893459320068
1431,27,False,the head with large pointy ears,page2-20.svg,a chair which is bent at the top,page4-247.svg,"['page2-21.svg', 'page7-10.svg', 'page2-20.svg']","['page4-162.svg', 'page4-247.svg', 'page7-236.svg']",-0.2933867275714874,0.8215295076370239
1432,27,True,the animal with a long neck,page6-83.svg,a bird with a triangle tail end,page6-164.svg,"['page6-155.svg', 'page6-164.svg', 'page6-83.svg']","['page6-155.svg', 'page6-164.svg', 'page6-83.svg']",0.7389746904373169,0.8603758811950684
1433,27,False,the animal with a long neck,page6-83.svg,a chair which is bent at the top,page4-247.svg,"['page6-155.svg', 'page6-164.svg', 'page6-83.svg']","['page4-162.svg', 'page4-247.svg', 'page7-236.svg']",0.5334460139274597,0.8138946294784546
1434,27,True,the chair,page7-236.svg,a chair which is bent at the top,page4-247.svg,"['page4-162.svg', 'page4-247.svg', 'page7-236.svg']","['page4-162.svg', 'page4-247.svg', 'page7-236.svg']",0.5625037550926208,0.8893823623657227
1435,27,False,the chair,page7-236.svg,a fish with a square head which is slightly tilted,page6-160.svg,"['page4-162.svg', 'page4-247.svg', 'page7-236.svg']","['page7-73.svg', 'page6-160.svg', 'page6-123.svg']",-0.0315708853304386,0.7896647453308105
1436,27,True,the fish,page6-123.svg,a fish with a square head which is slightly tilted,page6-160.svg,"['page7-73.svg', 'page6-160.svg', 'page6-123.svg']","['page7-73.svg', 'page6-160.svg', 'page6-123.svg']",0.4598132073879242,0.8758249878883362
1437,27,False,the fish,page6-123.svg,a chair which is bent at the top,page4-247.svg,"['page7-73.svg', 'page6-160.svg', 'page6-123.svg']","['page4-162.svg', 'page4-247.svg', 'page7-236.svg']",-0.0656187832355499,0.7816423177719116
1438,129,True,the head with big pointy ears and a big neck,page2-20.svg,"a head with big pointy ears, or a trophy with large handles and a triangular base",page2-21.svg,"['page2-21.svg', 'page7-10.svg', 'page2-20.svg']","['page2-21.svg', 'page7-10.svg', 'page2-20.svg']",0.5957608819007874,0.9124234914779664
1439,129,False,the head with big pointy ears and a big neck,page2-20.svg,a mouse or rabbit with no feet or tail,page7-73.svg,"['page2-21.svg', 'page7-10.svg', 'page2-20.svg']","['page7-73.svg', 'page6-160.svg', 'page6-123.svg']",-0.0641797110438346,0.8138580322265625
1440,129,True,the four legged animal with a long neck walking to the left,page6-83.svg,"a goose with visible legs and a long neck, walking to the left",page6-155.svg,"['page6-155.svg', 'page6-164.svg', 'page6-83.svg']","['page6-155.svg', 'page6-164.svg', 'page6-83.svg']",0.7932477593421936,0.9357603192329408
1441,129,False,the four legged animal with a long neck walking to the left,page6-83.svg,the oil can with the spout on the right,page2-137.svg,"['page6-155.svg', 'page6-164.svg', 'page6-83.svg']","['page2-137.svg', 'page2-137.svg', 'page2-137.svg']",0.2562780082225799,0.7846017479896545
1442,129,True,fish,page6-123.svg,a mouse or rabbit with no feet or tail,page7-73.svg,"['page7-73.svg', 'page6-160.svg', 'page6-123.svg']","['page7-73.svg', 'page6-160.svg', 'page6-123.svg']",0.5303627252578735,0.806309163570404
1443,129,False,fish,page6-123.svg,"a goose or swan with no visible legs and a square body, head on the left",page4-162.svg,"['page7-73.svg', 'page6-160.svg', 'page6-123.svg']","['page4-162.svg', 'page4-247.svg', 'page7-236.svg']",-0.0494793578982353,0.8039208650588989
